"FOLIO","VIV_SEL","HOGAR","N_INF","P2_9","P2_10","EDIS","UPM_DIS","FAC_HOG","ESTRATO","TLOC"
"0007232","11","1","02","","02","157","0001456",4209,"3","2"
"0007233","12","1","02","","02","157","0001456",4209,"3","2"
"0007234","13","1","01","","01","157","0001456",4209,"3","2"
"0007235","14","1","01","","01","157","0001456",4209,"3","2"
"0007236","15","1","03","","01","157","0001456",4209,"3","2"
"0007237","16","1","02","1","01","157","0001456",4209,"3","2"
"0007237","16","2","01","2","","157","0001456",4209,"3","2"
"0007238","17","1","02","","02","157","0001456",4209,"3","2"
"0007239","19","1","02","","02","157","0001456",4209,"3","2"
"0007240","20","1","02","","02","157","0001456",4209,"3","2"
"0007241","01","1","01","","01","153","0001457",5844,"2","2"
"0007242","02","1","01","","01","153","0001457",5844,"2","2"
"0007243","03","1","02","","02","153","0001457",5844,"2","2"
"0007244","05","1","01","","01","153","0001457",5844,"2","2"
"0007245","01","1","01","","01","154","0001458",12440,"4","2"
"0007246","01","1","01","","01","154","0001459",6383,"3","2"
"0007247","02","1","02","","02","154","0001459",6383,"3","2"
"0007248","03","1","02","","02","154","0001459",6383,"3","2"
"0007249","04","1","01","","01","154","0001459",6383,"3","2"
"0007250","05","1","01","","01","154","0001459",6383,"3","2"
"0007251","01","1","02","","02","157","0001460",3769,"3","2"
"0007252","03","1","02","","01","157","0001460",3769,"3","2"
"0007253","05","1","01","","01","157","0001460",3769,"3","2"
"0007254","06","1","02","","02","157","0001460",3769,"3","2"
"0007255","08","1","01","","01","157","0001460",3769,"3","2"
"0007256","09","1","02","","01","157","0001460",3769,"3","2"
"0007257","10","1","01","","01","157","0001460",3769,"3","2"
"0007258","11","1","01","","01","157","0001460",3769,"3","2"
"0007259","13","1","02","","01","157","0001460",3769,"3","2"
"0007260","14","1","04","","01","157","0001460",3769,"3","2"
"0007261","15","1","06","","01","157","0001460",3769,"3","2"
"0007262","16","1","03","","03","157","0001460",3769,"3","2"
"0007263","17","1","02","","02","157","0001460",3769,"3","2"
"0007264","20","1","01","","01","157","0001460",3769,"3","2"
"0007265","01","1","02","","02","158","0001461",4315,"3","2"
"0007266","02","1","01","","01","158","0001461",4315,"3","2"
"0007267","03","1","01","","01","158","0001461",4315,"3","2"
"0007268","04","1","01","","01","158","0001461",4315,"3","2"
"0007269","05","1","01","","01","158","0001461",4315,"3","2"
"0007270","06","1","02","","02","158","0001461",4315,"3","2"
"0007271","07","1","01","","01","158","0001461",4315,"3","2"
"0007272","08","1","02","","01","158","0001461",4315,"3","2"
"0007273","09","1","02","","02","158","0001461",4315,"3","2"
"0007274","10","1","02","","02","158","0001461",4315,"3","2"
"0007275","11","1","03","","01","158","0001461",4315,"3","2"
"0007276","12","1","02","","02","158","0001461",4315,"3","2"
"0007277","13","1","01","","01","158","0001461",4315,"3","2"
"0007278","14","1","01","","01","158","0001461",4315,"3","2"
"0007279","15","1","01","","01","158","0001461",4315,"3","2"
"0007280","16","1","02","","02","158","0001461",4315,"3","2"
"0007281","17","1","01","","01","158","0001461",4315,"3","2"
"0007282","18","1","01","","01","158","0001461",4315,"3","2"
"0007283","19","1","01","","01","158","0001461",4315,"3","2"
"0007284","01","1","01","","01","157","0001462",3415,"2","2"
"0007285","02","1","02","","01","157","0001462",3415,"2","2"
"0007286","03","1","02","","02","157","0001462",3415,"2","2"
"0007287","04","1","02","","01","157","0001462",3415,"2","2"
"0007288","05","1","01","","01","157","0001462",3415,"2","2"
"0007289","06","1","01","","01","157","0001462",3415,"2","2"
"0007290","07","1","01","","01","157","0001462",3415,"2","2"
"0007291","08","1","01","","01","157","0001462",3415,"2","2"
"0007292","09","1","03","","01","157","0001462",3415,"2","2"
"0007293","10","1","02","","02","157","0001462",3415,"2","2"
"0007294","11","1","01","","01","157","0001462",3415,"2","2"
"0007295","12","1","01","","01","157","0001462",3415,"2","2"
"0007296","13","1","01","","01","157","0001462",3415,"2","2"
"0007297","14","1","01","","01","157","0001462",3415,"2","2"
"0007298","15","1","01","","01","157","0001462",3415,"2","2"
"0007299","16","1","01","","01","157","0001462",3415,"2","2"
"0007300","17","1","01","","01","157","0001462",3415,"2","2"
"0007301","18","1","01","","01","157","0001462",3415,"2","2"
"0007302","20","1","01","","01","157","0001462",3415,"2","2"
"0007303","01","1","01","","01","158","0001463",4086,"2","2"
"0007304","02","1","01","","01","158","0001463",4086,"2","2"
"0007305","03","1","01","","01","158","0001463",4086,"2","2"
"0007306","04","1","02","","02","158","0001463",4086,"2","2"
"0007307","05","1","02","","02","158","0001463",4086,"2","2"
"0007308","06","1","02","","02","158","0001463",4086,"2","2"
"0007309","07","1","01","","01","158","0001463",4086,"2","2"
"0007310","11","1","02","","02","158","0001463",4086,"2","2"
"0007311","12","1","01","","01","158","0001463",4086,"2","2"
"0007312","13","1","01","","01","158","0001463",4086,"2","2"
"0007313","14","1","01","","01","158","0001463",4086,"2","2"
"0007314","15","1","01","","01","158","0001463",4086,"2","2"
"0007315","16","1","03","","03","158","0001463",4086,"2","2"
"0007316","17","1","01","","01","158","0001463",4086,"2","2"
"0007317","18","1","01","","01","158","0001463",4086,"2","2"
"0007318","19","1","05","","05","158","0001463",4086,"2","2"
"0007319","20","1","01","","01","158","0001463",4086,"2","2"
"0007320","02","1","01","","02","159","0001464",5272,"2","3"
"0007321","03","1","01","","01","159","0001464",5272,"2","3"
"0007322","04","1","01","","02","159","0001464",5272,"2","3"
"0007323","05","1","01","","01","159","0001464",5272,"2","3"
"0007324","06","1","01","","01","159","0001464",5272,"2","3"
"0007325","07","1","05","","01","159","0001464",5272,"2","3"
"0007326","08","1","01","","01","159","0001464",5272,"2","3"
"0007327","09","1","02","","02","159","0001464",5272,"2","3"
"0007328","10","1","01","","01","159","0001464",5272,"2","3"
"0007329","11","1","01","1","01","159","0001464",5272,"2","3"
"0007329","11","2","01","2","","159","0001464",5272,"2","3"
"0007330","12","1","02","","01","159","0001464",5272,"2","3"
"0007331","13","1","01","","01","159","0001464",5272,"2","3"
"0007332","14","1","01","","01","159","0001464",5272,"2","3"
"0007333","15","1","01","","01","159","0001464",5272,"2","3"
"0007334","16","1","01","","01","159","0001464",5272,"2","3"
"0007335","17","1","02","","01","159","0001464",5272,"2","3"
"0007336","18","1","01","","01","159","0001464",5272,"2","3"
"0007337","19","1","01","","01","159","0001464",5272,"2","3"
"0007338","20","1","01","","01","159","0001464",5272,"2","3"
"0007339","01","1","01","","01","159","0001465",7001,"2","3"
"0007340","02","1","01","","01","159","0001465",7001,"2","3"
"0007341","03","1","01","","01","159","0001465",7001,"2","3"
"0007342","06","1","01","","01","159","0001465",7001,"2","3"
"0007343","07","1","02","","02","159","0001465",7001,"2","3"
"0007344","08","1","02","","02","159","0001465",7001,"2","3"
"0007345","09","1","02","","01","159","0001465",7001,"2","3"
"0007346","10","1","02","","02","159","0001465",7001,"2","3"
"0007347","11","1","01","","01","159","0001465",7001,"2","3"
"0007348","14","1","01","","01","159","0001465",7001,"2","3"
"0007349","16","1","02","","02","159","0001465",7001,"2","3"
"0007350","17","1","01","","01","159","0001465",7001,"2","3"
"0007351","18","1","01","","01","159","0001465",7001,"2","3"
"0007352","19","1","01","","01","159","0001465",7001,"2","3"
"0007353","02","1","02","","01","159","0001466",6389,"3","3"
"0007354","03","1","02","","01","159","0001466",6389,"3","3"
"0007355","04","1","01","","01","159","0001466",6389,"3","3"
"0007356","05","1","01","","01","159","0001466",6389,"3","3"
"0007357","06","1","01","","01","159","0001466",6389,"3","3"
"0007358","07","1","01","","01","159","0001466",6389,"3","3"
"0007359","08","1","02","","01","159","0001466",6389,"3","3"
"0007360","09","1","04","","04","159","0001466",6389,"3","3"
"0007361","11","1","01","","01","159","0001466",6389,"3","3"
"0007362","12","1","01","","01","159","0001466",6389,"3","3"
"0007363","14","1","01","","01","159","0001466",6389,"3","3"
"0007364","15","1","01","","02","159","0001466",6389,"3","3"
"0007365","16","1","02","","01","159","0001466",6389,"3","3"
"0007366","17","1","02","","01","159","0001466",6389,"3","3"
"0007367","18","1","06","","01","159","0001466",6389,"3","3"
"0007368","19","1","02","","01","159","0001466",6389,"3","3"
"0007369","20","1","02","","02","159","0001466",6389,"3","3"
"0007370","01","1","01","","01","151","0001467",3961,"3","1"
"0007371","03","1","02","","01","151","0001467",3961,"3","1"
"0007372","04","1","01","","01","151","0001467",3961,"3","1"
"0007373","05","1","02","","01","151","0001467",3961,"3","1"
"0007374","03","1","01","","01","152","0001469",2811,"4","1"
"0007375","04","1","04","","02","152","0001469",2811,"4","1"
"0007376","05","1","01","","01","152","0001469",2811,"4","1"
"0007377","01","1","01","","01","160","0001470",4938,"2","4"
"0007378","02","1","02","","01","160","0001470",4938,"2","4"
"0007379","03","1","01","","01","160","0001470",4938,"2","4"
"0007380","05","1","02","","02","160","0001470",4938,"2","4"
"0007381","06","1","01","","01","160","0001470",4938,"2","4"
"0007382","07","1","01","","01","160","0001470",4938,"2","4"
"0007383","08","1","01","","01","160","0001470",4938,"2","4"
"0007384","09","1","02","","03","160","0001470",4938,"2","4"
"0007385","10","1","01","","01","160","0001470",4938,"2","4"
"0007386","11","1","02","","02","160","0001470",4938,"2","4"
"0007387","12","1","01","","01","160","0001470",4938,"2","4"
"0007388","13","1","01","","01","160","0001470",4938,"2","4"
"0007389","14","1","02","","01","160","0001470",4938,"2","4"
"0007390","15","1","02","","01","160","0001470",4938,"2","4"
"0007391","16","1","01","","01","160","0001470",4938,"2","4"
"0007392","17","1","02","","01","160","0001470",4938,"2","4"
"0007393","18","1","02","","02","160","0001470",4938,"2","4"
"0007394","19","1","01","","01","160","0001470",4938,"2","4"
"0007395","20","1","02","","02","160","0001470",4938,"2","4"
"0007396","01","1","02","1","02","160","0001471",5454,"2","4"
"0007396","01","2","02","2","","160","0001471",5454,"2","4"
"0007397","02","1","02","","02","160","0001471",5454,"2","4"
"0007398","03","1","02","","01","160","0001471",5454,"2","4"
"0007399","04","1","02","1","01","160","0001471",5454,"2","4"
"0007399","04","2","01","2","","160","0001471",5454,"2","4"
"0007400","05","1","02","","04","160","0001471",5454,"2","4"
"0007401","06","1","02","","01","160","0001471",5454,"2","4"
"0007402","07","1","02","","02","160","0001471",5454,"2","4"
"0007403","08","1","01","","01","160","0001471",5454,"2","4"
"0007404","09","1","01","","01","160","0001471",5454,"2","4"
"0007405","10","1","02","","02","160","0001471",5454,"2","4"
"0007406","11","1","02","","02","160","0001471",5454,"2","4"
"0007407","12","1","01","","01","160","0001471",5454,"2","4"
"0007408","13","1","01","","01","160","0001471",5454,"2","4"
"0007409","14","1","01","","01","160","0001471",5454,"2","4"
"0007410","15","1","01","","01","160","0001471",5454,"2","4"
"0007411","16","1","02","","02","160","0001471",5454,"2","4"
"0007412","17","1","01","","01","160","0001471",5454,"2","4"
"0007413","19","1","02","","02","160","0001471",5454,"2","4"
"0007414","20","1","01","","01","160","0001471",5454,"2","4"
"0007415","01","1","02","","02","160","0001472",6618,"1","4"
"0007416","02","1","01","","01","160","0001472",6618,"1","4"
"0007417","05","1","03","","01","160","0001472",6618,"1","4"
"0007418","06","1","01","","01","160","0001472",6618,"1","4"
"0007419","07","1","02","","02","160","0001472",6618,"1","4"
"0007420","08","1","01","","01","160","0001472",6618,"1","4"
"0007421","10","1","02","","02","160","0001472",6618,"1","4"
"0007422","12","1","01","","01","160","0001472",6618,"1","4"
"0007423","13","1","01","","01","160","0001472",6618,"1","4"
"0007424","14","1","02","1","01","160","0001472",6618,"1","4"
"0007424","14","2","01","2","","160","0001472",6618,"1","4"
"0007425","16","1","02","2","","160","0001472",6618,"1","4"
"0007425","16","2","02","1","01","160","0001472",6618,"1","4"
"0007426","17","1","01","","01","160","0001472",6618,"1","4"
"0007427","19","1","01","","01","160","0001472",6618,"1","4"
"0007428","20","1","01","","01","160","0001472",6618,"1","4"
"0007429","02","1","01","","01","160","0001473",3745,"2","4"
"0007430","04","1","02","","01","160","0001473",3745,"2","4"
"0007431","05","1","01","","01","160","0001473",3745,"2","4"
"0007432","06","1","02","","01","160","0001473",3745,"2","4"
"0007433","07","1","01","","01","160","0001473",3745,"2","4"
"0007434","08","1","01","","01","160","0001473",3745,"2","4"
"0007435","10","1","01","","01","160","0001473",3745,"2","4"
"0007436","12","1","02","","02","160","0001473",3745,"2","4"
"0007437","13","1","01","","01","160","0001473",3745,"2","4"
"0007438","15","1","01","","01","160","0001473",3745,"2","4"
"0007439","16","1","01","","01","160","0001473",3745,"2","4"
"0007440","17","1","01","","01","160","0001473",3745,"2","4"
"0007441","18","1","02","","02","160","0001473",3745,"2","4"
"0007442","19","1","02","","02","160","0001473",3745,"2","4"
"0007443","20","1","02","","02","160","0001473",3745,"2","4"
"0007444","01","1","01","","01","162","0001474",9217,"2","1"
"0007445","02","1","02","","02","162","0001474",9217,"2","1"
"0007446","03","1","02","","02","162","0001474",9217,"2","1"
"0007447","04","1","02","","02","162","0001474",9217,"2","1"
"0007448","01","1","02","","02","161","0001475",3818,"1","1"
"0007449","02","1","02","","02","161","0001475",3818,"1","1"
"0007450","03","1","05","","01","161","0001475",3818,"1","1"
"0007451","05","1","02","","02","161","0001475",3818,"1","1"
"0007452","01","1","01","","01","164","0001476",4927,"4","1"
"0007453","02","1","01","","01","164","0001476",4927,"4","1"
"0007454","03","1","02","","01","164","0001476",4927,"4","1"
"0007455","04","1","01","","01","164","0001476",4927,"4","1"
"0007456","05","1","02","","01","164","0001476",4927,"4","1"
"0007457","02","1","01","","02","164","0001477",5430,"4","1"
"0007458","04","1","01","","01","164","0001477",5430,"4","1"
"0007459","05","1","02","","02","164","0001477",5430,"4","1"
"0007460","01","1","01","","01","164","0001479",5103,"4","1"
"0007461","02","1","02","","02","164","0001479",5103,"4","1"
"0007462","03","1","02","","01","164","0001479",5103,"4","1"
"0007463","04","1","01","","01","164","0001479",5103,"4","1"
"0007464","02","1","02","","01","164","0001480",5113,"4","1"
"0007465","03","1","01","","01","164","0001480",5113,"4","1"
"0007466","04","1","02","","02","164","0001480",5113,"4","1"
"0007467","05","1","01","","01","164","0001480",5113,"4","1"
"0007468","01","1","02","","02","163","0001481",6117,"3","1"
"0007469","03","1","01","","01","163","0001481",6117,"3","1"
"0007470","04","1","01","","01","163","0001481",6117,"3","1"
"0007471","05","1","02","","01","163","0001481",6117,"3","1"
"0007472","01","1","02","","02","162","0001482",10460,"2","1"
"0007473","02","1","01","","01","162","0001482",10460,"2","1"
"0007474","03","1","02","","02","162","0001482",10460,"2","1"
"0007475","04","1","04","","04","162","0001482",10460,"2","1"
"0007476","05","1","04","","04","162","0001482",10460,"2","1"
"0007477","01","1","01","","01","163","0001483",6509,"3","1"
"0007478","02","1","02","","01","163","0001483",6509,"3","1"
"0007479","03","1","02","","01","163","0001483",6509,"3","1"
"0007480","04","1","02","","01","163","0001483",6509,"3","1"
"0007481","05","1","03","","01","163","0001483",6509,"3","1"
"0007482","03","1","02","","02","163","0001484",5251,"3","1"
"0007483","04","1","01","","01","163","0001484",5251,"3","1"
"0007484","01","1","01","","01","163","0001485",5911,"3","1"
